"register_id";"name";"institution_id";"institution_name";"created";"modified";"addresses_roadtype_id";"addresses_roadtype_name";"addresses_road_id";"addresses_road_name";"addresses_start_street_number";"addresses_end_street_number";"addresses_neighborhood_id";"addresses_neighborhood_name";"addresses_district_id";"addresses_district_name";"addresses_zip_code";"addresses_town";"addresses_main_address";"addresses_type";"values_id";"values_attribute_id";"values_category";"values_attribute_name";"values_value";"values_outstanding";"values_description";"secondary_filters_id";"secondary_filters_name";"secondary_filters_fullpath";"secondary_filters_tree";"secondary_filters_asia_id";"geo_epgs_25831_x";"geo_epgs_25831_y";"geo_epgs_4326_x";"geo_epgs_4326_y"
98028132615;"Restaurant Telepizza *Avinguda Paral·lel";NA;NA;1998-01-28 00:00:00;2021-03-03 22:15:48;NA;NA;198804;"Av Paral·lel";139;NA;11;"el Poble-sec";3;"Sants-Montjuïc";8004;"BARCELONA";TRUE;NA;199771;20001;"Telèfons";"Tel.";"934260828";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;42964287712766208;4580704265159676;41374782252255536;21586463969889936
99400468388;"Restaurant Viena *Rda Sant Pere";NA;NA;2016-10-28 13:48:57;2021-03-03 22:15:50;NA;NA;309406;"Rda Sant Pere";11;NA;7;"la Dreta de l'Eixample";2;"Eixample";8010;"BARCELONA";TRUE;NA;229197;20001;"Telèfons";"Tel.";"933486111";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43072809525939944;4582234058453223;4138865478095311;21714476017371880
99400417313;"Restaurant - Peixateria La Paradeta *Passeig de Gràcia";NA;NA;2015-12-31 12:54:58;2021-03-03 22:14:12;NA;NA;89004;"C Consell de Cent";318;NA;7;"la Dreta de l'Eixample";2;"Eixample";8007;"BARCELONA";TRUE;NA;228282;20001;"Telèfons";"Tel.";"930181163";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43035666979387416;4582600246804011;4139192084684466;21669633750348044
99400273288;"Restaurant Picnic";NA;NA;2011-06-27 12:44:51;2021-03-03 22:14:07;NA;NA;85400;"C Comerç";1;NA;4;"Sant Pere, Santa Caterina i la Ribera";1;"Ciutat Vella";8003;"BARCELONA";TRUE;NA;223869;20001;"Telèfons";"Tel.";"935116661";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43157963398748568;4582209023870886;41388502185257888;2181634572183803
99400273303;"Restaurant Hamburgueseria Bacoa Kiosko";NA;NA;2011-06-27 16:44:17;2021-03-03 22:14:21;NA;NA;198203;"Av Marquès de l'Argentera";1;NA;4;"Sant Pere, Santa Caterina i la Ribera";1;"Ciutat Vella";8003;"BARCELONA";TRUE;NA;224091;20001;"Telèfons";"Tel.";"933107313";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4317572423730247;4581657231291459;4138354743328354;218382086626476
99400273308;"Restaurant Les Mil i Una Nits";NA;NA;2011-06-27 17:40:30;2021-03-03 22:14:39;NA;NA;289105;"C Rosselló";354;NA;6;"la Sagrada Família";2;"Eixample";8025;"BARCELONA";TRUE;NA;224236;20001;"Telèfons";"Tel.";"934765249";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4306812413809856;4583854699634009;4140324732880456;21707017224441584
99400291001;"Restaurant A Casa Portuguesa";NA;NA;2012-04-17 13:26:04;2021-03-03 22:14:39;NA;NA;236700;"C Or";8;NA;31;"la Vila de Gràcia";6;"Gràcia";8012;"BARCELONA";TRUE;NA;224685;20001;"Telèfons";"Tel.";"930218803";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4294522133046659;4583933728609134;4140385220520707;2155990493281176
99400291327;"Restaurant La Cuina del DO";99400288640;"Hotel DO: Plaça Reial - HB-004530";2012-04-20 00:00:00;2021-03-03 22:14:10;NA;NA;276001;"Pl Reial";1;NA;2;"el Barri Gòtic";1;"Ciutat Vella";8002;"BARCELONA";TRUE;NA;224982;20001;"Telèfons";"Tel.";"934813666";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43100716674329616;458127590386094;4138004895525327;2174894312160892
99400291448;"Restaurant Chez Cocó";NA;NA;2012-04-23 14:23:23;2021-03-03 22:14:42;NA;NA;144601;"Av Diagonal";465;NA;8;"l'Antiga Esquerra de l'Eixample";2;"Eixample";8036;"BARCELONA";TRUE;NA;225068;20001;"Telèfons";"Tel.";"934449822";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;42871014076266024;4582759136910708;41393207650513376;21472518329856124
99400398392;"Restaurant Bacoa Barceloneta";NA;NA;2015-10-02 13:26:30;2021-03-03 22:14:41;NA;NA;174001;"C Judici";15;NA;3;"la Barceloneta";1;"Ciutat Vella";8003;"BARCELONA";TRUE;NA;227260;20001;"Telèfons";"Tel.";"932776175";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43229689427881744;4580901021780936;4137678204498819;21903589307070112
99400398405;"Bar Restaurant La Cerveseria Clandestina";NA;NA;2015-10-02 13:47:36;2021-03-03 22:15:30;NA;NA;90502;"C Còrsega";611;NA;6;"la Sagrada Família";2;"Eixample";8025;"BARCELONA";TRUE;NA;227571;20001;"Telèfons";"Tel.";"935307277";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43105987558159864;4584444804956773;414085947681569;21751638621373488
98131121113;"Restaurant Can Punyetes *Ciutat Balaguer";NA;NA;1998-05-11 00:00:00;2021-03-03 22:15:46;NA;NA;80203;"C Ciutat de Balaguer";50;NA;25;"Sant Gervasi - la Bonanova";5;"Sarrià-Sant Gervasi";8022;"BARCELONA";TRUE;NA;200466;20001;"Telèfons";"Tel.";"934179127";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;42767908552271176;4583969570885063;41404017470822472;2134775411379629
98132121645;"Restaurant El Café de la Piscina";92168175397;"Centre Esportiu Municipal Piscines Bernat Picornell";1998-05-12 00:00:00;2020-06-23 10:00:04;NA;NA;116402;"Av Estadi";30;NA;11;"el Poble-sec";3;"Sants-Montjuïc";8038;"BARCELONA";TRUE;NA;201179;20001;"Telèfons";"Tel.";"933250336";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4290474761505396;457960026381443;41364786603455;215165632995383
98357115825;"Restaurant Terra Blava";NA;NA;1998-12-23 00:00:00;2021-03-03 22:15:48;NA;NA;177101;"Via Laietana";55;NA;2;"el Barri Gòtic";1;"Ciutat Vella";8003;"BARCELONA";TRUE;NA;202027;20001;"Telèfons";"Tel.";"934126372";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43093249529906384;4582105246751956;4138751219052337;2173906846699083
99400187131;"Restaurant Studio Miramar";99400092475;"Hotel Miramar - HB-004370";2007-07-11 00:00:00;2021-03-03 22:16:13;NA;NA;66600;"Pl Carlos Ibáñez";3;NA;11;"el Poble-sec";3;"Sants-Montjuïc";8038;"BARCELONA";TRUE;NA;218265;20001;"Telèfons";"Tel.";"932811600";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4306742171909268;4580254990758961;41370825273813768;21710296285718680
98335135800;"Restaurant Equinox *Verdi";NA;NA;1998-12-01 00:00:00;2021-03-03 22:15:48;NA;NA;356803;"C Verdi";21;NA;31;"la Vila de Gràcia";6;"Gràcia";8012;"BARCELONA";TRUE;NA;202260;20001;"Telèfons";"Tel.";"932373270";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;42954059945085864;4583910520853892;41403650932794800;2157050506378842
99400384107;"Restaurant Club Bananas";NA;NA;2015-04-23 13:20:14;2021-03-03 22:14:27;NA;NA;137606;"C Fusina";7;NA;4;"Sant Pere, Santa Caterina i la Ribera";1;"Ciutat Vella";8003;"BARCELONA";TRUE;NA;226746;20001;"Telèfons";"Tel.";"934884660";TRUE;NA;55734068;"Bars i pubs musicals";"Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals";651;65103002003000;43170794578534696;4581986965063683;413865130691879;2183194172957061
99400384107;"Restaurant Club Bananas";NA;NA;2015-04-23 13:20:14;2021-03-03 22:14:27;NA;NA;137606;"C Fusina";7;NA;4;"Sant Pere, Santa Caterina i la Ribera";1;"Ciutat Vella";8003;"BARCELONA";TRUE;NA;226746;20001;"Telèfons";"Tel.";"934884660";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43170794578534696;4581986965063683;413865130691879;2183194172957061
99400238135;"Bar Restaurant Fragments Cafè";NA;NA;2009-12-17 13:26:44;2021-07-21 11:44:34;NA;NA;86403;"Plaça de la Concòrdia";12;NA;19;"les Corts";4;"Les Corts";8014;"Barcelona";TRUE;NA;222836;20001;"Telèfons";"Tel.";"934199613";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4274710219592666;4582042842636049;41386645487371544;21325172459474676
99400216276;"Restaurant Patxoca";NA;NA;2008-10-28 18:07:57;2021-03-03 22:16:15;NA;NA;208602;"C Mercaders";28;NA;4;"Sant Pere, Santa Caterina i la Ribera";1;"Ciutat Vella";8003;"BARCELONA";TRUE;NA;221202;20001;"Telèfons";"Tel.";"933192029";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4312466482905192;4581884249972538;4138554865067811;21776890328919248
99400342020;"Restaurant Espai Kru";NA;NA;2014-05-07 17:30:50;2021-03-03 22:14:22;NA;NA;178400;"C Lleida";7;NA;11;"el Poble-sec";3;"Sants-Montjuïc";8004;"BARCELONA";TRUE;NA;226015;20001;"Telèfons";"Tel.";"934248152";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4293034784393204;4580651141607465;41374274042146080;21545943742041444
98079113051;"Restaurant La Taberna Griega *Torrent de l'Olla";NA;NA;1998-03-20 00:00:00;2021-03-03 22:15:45;NA;NA;208001;"C Torrent de l'Olla";123;NA;31;"la Vila de Gràcia";6;"Gràcia";8012;"BARCELONA";TRUE;NA;199235;20001;"Telèfons";"Tel.";"932187226";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4294835150243887;458382005472428;4140283113303723;21563781798863768
99400214159;"Restaurant Lagar";NA;NA;2008-10-01 13:40:02;2021-03-03 22:16:17;NA;NA;176404;"C Llenguadoc";6;NA;60;"Sant Andreu";9;"Sant Andreu";8030;"BARCELONA";TRUE;NA;221125;20001;"Telèfons";"Tel.";"933468270";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4322464775508375;4586952610752293;4143128265845932;21890786815530748
99400291908;"Rostisseria Menjabé *Pujades";NA;NA;2012-04-30 13:36:53;2021-03-03 22:14:44;NA;NA;270901;"C Pujades";221;NA;68;"el Poblenou";10;"Sant Martí";8005;"BARCELONA";TRUE;NA;225221;20001;"Telèfons";"Tel.";"933033803";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43340433691834784;4583890122835685;41403796555675608;22032726241529312
98316113930;"Restaurant Cal Pinxo *Palau Mar";NA;NA;1998-11-12 00:00:00;2021-03-03 22:15:49;NA;NA;248050;"Pl Pau Vila";1;NA;3;"la Barceloneta";1;"Ciutat Vella";8039;"BARCELONA";TRUE;NA;201999;20001;"Telèfons";"Tel.";"932212211";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43192605979299152;4581354891276275;4138083864121991;21858736814996144
99400179201;"Restaurant Tendiez";99400169128;"Hotel Pullman Barcelona Skipper - HB-004318";2007-03-09 00:00:00;2021-03-03 22:16:10;NA;NA;700654;"Av Litoral";10;NA;3;"la Barceloneta";1;"Ciutat Vella";8005;"BARCELONA";TRUE;NA;217294;20001;"Telèfons";"Tel.";"932216565";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4326741344051659;458192710184163;4138605534121956;21947558034046572
99355111804;"Restaurant Marisqueria A'Cañota";NA;NA;1999-12-21 00:00:00;2021-03-03 22:15:51;NA;NA;161407;"C Indústria";314;NA;64;"el Camp de l'Arpa del Clot";10;"Sant Martí";8026;"BARCELONA";TRUE;NA;204470;20001;"Telèfons";"Tel.";"934559096";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4316405437908958;4585185330854582;4141531403500152;21820269356852052
99400010071;"Restaurant El Passadis";NA;NA;2002-06-27 09:34:02;2021-03-03 22:15:58;NA;NA;158901;"Pl Osca";10;NA;18;"Sants";3;"Sants-Montjuïc";8014;"BARCELONA";TRUE;NA;204819;20001;"Telèfons";"Tel.";"933328948";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;42796492940667184;4580882641064982;41376240372721336;21385618991674792
99193135347;"Restaurant Caelis";99400266306;"Hotel Ohla - HB-004451";1999-07-12 00:00:00;2021-03-03 22:15:48;NA;NA;177101;"Via Laietana";49;NA;2;"el Barri Gòtic";1;"Ciutat Vella";8003;"BARCELONA";TRUE;NA;204082;20001;"Telèfons";"Tel.";"935101205";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43096924795151592;4582057950220982;41387089359953360;21743517783955916
99400100999;"Bar Restaurant Tacuba";NA;NA;2004-12-08 02:55:46;2021-03-03 22:16:06;NA;NA;138802;"C Galileu";91;NA;18;"Sants";3;"Sants-Montjuïc";8028;"BARCELONA";TRUE;NA;212464;20001;"Telèfons";"Tel.";"934900649";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;42765973032567624;4581109246787861;4137825394602532;21348855001187764
99400103740;"Restaurant Japonès Kibuka *Goya";NA;NA;2005-01-19 11:45:34;2021-03-03 22:16:05;NA;NA;148103;"C Goya";9;NA;31;"la Vila de Gràcia";6;"Gràcia";8012;"BARCELONA";TRUE;NA;212639;20001;"Telèfons";"Tel.";"932378994";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;42955409541172856;4583471076142688;413996941985675;21572630881191856
99400200867;"Aquarella Music Restaurant";NA;NA;2008-02-25 14:17:35;2021-09-16 11:07:49;NA;NA;169409;"Gran Via de les Corts Catalanes";572;NA;10;"Sant Antoni";2;"Eixample";8011;"Barcelona";TRUE;NA;220459;20001;"Telèfons";"Tel.";"93 452 14 52";TRUE;NA;55732068;"Teatres";"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres";651;65103002001000;42991472026620584;4581750225006983;4138422659579371;2161775892823156
99400200867;"Aquarella Music Restaurant";NA;NA;2008-02-25 14:17:35;2021-09-16 11:07:49;NA;NA;169409;"Gran Via de les Corts Catalanes";572;NA;10;"Sant Antoni";2;"Eixample";8011;"Barcelona";TRUE;NA;220459;20001;"Telèfons";"Tel.";"93 452 14 52";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;42991472026620584;4581750225006983;4138422659579371;2161775892823156
99400197128;"Restaurant Vabowl";NA;NA;2007-12-28 11:58:23;2022-01-07 10:13:37;NA;NA;100800;"Carrer de la Diputació";139;NA;8;"l'Antiga Esquerra de l'Eixample";2;"Eixample";8011;"Barcelona";TRUE;NA;219518;20001;"Telèfons";"Tel.";"936 844 115";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4295721016129072;4581673998679684;41383510130187896;2157687437400412
1054162012;"Restaurant Grand Place";75990070820;"Gran Hotel Havana Silken - HB-003916";2001-02-23 00:00:00;2021-03-03 22:14:07;NA;NA;169409;"G.V. Corts Catalanes";647;NA;7;"la Dreta de l'Eixample";2;"Eixample";8010;"BARCELONA";TRUE;NA;131755;20001;"Telèfons";"Tel.";"933 417 000";TRUE;"Hotel";60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4307964635018803;4582686134056361;41392732367978352;21722136121381012
99400035682;"Restaurant Japonès Sushi Holly";NA;NA;2003-03-14 11:05:24;2021-03-03 22:16:02;NA;NA;128106;"C Fluvià";43;NA;69;"Diagonal Mar i el Front Marítim del Poblenou";10;"Sant Martí";8019;"BARCELONA";TRUE;NA;206182;20001;"Telèfons";"Tel.";"933079678";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43386199843476560;4584079895074742;4140554356633186;22087266882418496
2078185838;"Restaurant Xinés Memorias de China";NA;NA;2002-03-19 00:00:00;2021-03-03 22:14:06;NA;NA;179708;"C Lincoln";17;NA;26;"Sant Gervasi - Galvany";5;"Sarrià-Sant Gervasi";8006;"BARCELONA";TRUE;NA;134707;20001;"Telèfons";"Tel.";"934157602";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;42894216533780632;458356398710844;4140047716648337;21499324981132552
99400054680;"Bar Restaurant Colombo";NA;NA;2003-07-25 11:56:53;2021-07-23 11:39:24;NA;NA;73707;"Carrer de Castella";1;1;68;"el Poblenou";10;"Sant Martí";8018;"Barcelona";TRUE;NA;207404;20001;"Telèfons";"Tel.";"932250200";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4330341960446;4583974303790281;41404524003823864;21988354882823528
99400205011;"Restaurant Famen";NA;NA;2008-04-23 11:30:19;2021-03-03 22:15:44;NA;NA;274301;"C Ramis";2;NA;31;"la Vila de Gràcia";6;"Gràcia";8012;"BARCELONA";TRUE;NA;220218;20001;"Telèfons";"Tel.";"932105900";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4299021959641155;4583784863154537;41402550788795464;21613906153347704
99400024520;"Restaurant Japonès Parco";NA;NA;2002-10-26 14:09:22;2021-03-03 22:16:00;NA;NA;148307;"Pg Gràcia";119;NA;31;"la Vila de Gràcia";6;"Gràcia";8008;"BARCELONA";TRUE;NA;206313;20001;"Telèfons";"Tel.";"932387822";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;42962376179145768;45832002807986;4139726134321749;2158127889359211
75990087128;"Bar Restaurant Alastruey";NA;NA;1996-09-18 00:00:00;2021-03-03 22:14:24;NA;NA;208602;"C Mercaders";24;NA;4;"Sant Pere, Santa Caterina i la Ribera";1;"Ciutat Vella";8003;"BARCELONA";TRUE;NA;140766;20001;"Telèfons";"Tel.";"933191132";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43126846708306352;45818615021989624;4138534563264883;21779525471198564
75990087191;"Bar Celta";NA;NA;1996-09-18 00:00:00;2021-07-23 09:45:23;NA;NA;209208;"Carrer de la Mercè";16;NA;2;"el Barri Gòtic";1;"Ciutat Vella";8002;"Barcelona";TRUE;NA;140770;20001;"Telèfons";"Tel.";"933150006";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4314511834295137;4581259459111774;41379938792552248;21802057758898528
75990082228;"Restaurant Cantina Mexicana Chihuahua";NA;NA;1996-09-18 00:00:00;2021-03-03 22:15:53;NA;NA;194406;"Pg Maragall";107;NA;35;"el Guinardó";7;"Horta-Guinardó";8041;"BARCELONA";TRUE;NA;140459;20001;"Telèfons";"Tel.";"625026485";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4315088349892105;45855822299588968;4141887755618469;2180406153558702
99400450911;"Restaurant Malpaso";NA;NA;2016-05-23 11:59:08;2022-04-01 13:47:11;NA;NA;145003;"C Girona";59;NA;7;"la Dreta de l'Eixample";2;"Eixample";8009;"BARCELONA";TRUE;NA;228710;20001;"Telèfons";"Tel.";"938328371";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43075036791323680;45828641403103;41394331645325144;21716419351099164
75990082460;"Restaurant Maruzella";NA;NA;1996-09-18 00:00:00;2021-03-03 22:14:24;NA;NA;194406;"Pg Maragall";304;NA;44;"Vilapicina i la Torre Llobeta";8;"Nou Barris";8031;"BARCELONA";TRUE;NA;141387;20001;"Telèfons";"Tel.";"934208877";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;430606326555601;4586538324456753;41427411307076848;21694977257709276
99400208530;"Restaurant L'Arròs";NA;NA;2008-06-17 12:59:09;2021-03-03 22:14:36;NA;NA;224904;"Pg Joan Borbó Comte Barcelona";12;NA;3;"la Barceloneta";1;"Ciutat Vella";8003;"BARCELONA";TRUE;NA;220516;20001;"Telèfons";"Tel.";"932212646";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43206226947916360;4581302902811099;4138038190772286;21875083442891984
99400632047;"Cèntric Bar";NA;NA;2019-07-12 14:12:58;2021-03-03 22:14:34;NA;NA;274006;"C Ramelleres";27;NA;1;"el Raval";1;"Ciutat Vella";8001;"BARCELONA";TRUE;NA;233315;20001;"Telèfons";"Tel.";"931600526";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4304490990600061;4581804700585715;413847636162644;2168160192837743
99400182423;"Bar Restaurant Café San Telmo";NA;NA;2007-05-04 10:11:19;2021-05-28 14:38:04;NA;NA;51205;"C Buenos Aires";60;NA;8;"l'Antiga Esquerra de l'Eixample";2;"Eixample";8036;"BARCELONA";TRUE;NA;218148;20001;"Telèfons";"Tel.";"934391709";TRUE;NA;55734069;"Cocteleries";"Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries";651;65103002003001;4288199166916526;4582778812741879;4139339458663563;21485624883305788
99400182423;"Bar Restaurant Café San Telmo";NA;NA;2007-05-04 10:11:19;2021-05-28 14:38:04;NA;NA;51205;"C Buenos Aires";60;NA;8;"l'Antiga Esquerra de l'Eixample";2;"Eixample";8036;"BARCELONA";TRUE;NA;218148;20001;"Telèfons";"Tel.";"934391709";TRUE;NA;55734076;"Xampanyeries";"Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries";651;65103002003008;4288199166916526;4582778812741879;4139339458663563;21485624883305788
99400182423;"Bar Restaurant Café San Telmo";NA;NA;2007-05-04 10:11:19;2021-05-28 14:38:04;NA;NA;51205;"C Buenos Aires";60;NA;8;"l'Antiga Esquerra de l'Eixample";2;"Eixample";8036;"BARCELONA";TRUE;NA;218148;20001;"Telèfons";"Tel.";"934391709";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4288199166916526;4582778812741879;4139339458663563;21485624883305788
99400478198;"Bambarol Bar Restaurant";NA;NA;2017-02-16 13:30:08;2021-03-03 22:15:29;NA;NA;318804;"C Santaló";21;NA;26;"Sant Gervasi - Galvany";5;"Sarrià-Sant Gervasi";8021;"BARCELONA";TRUE;NA;229588;20001;"Telèfons";"Tel.";"932507074";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4286377754206416;458297271481186;4139512484736583;21463611446744088
99400478204;"Restaurant Nikkei 103";99400045034;"Axel Hotel Barcelona - HB-004327";2017-02-16 13:58:00;2021-03-03 22:14:51;NA;NA;23403;"C Aribau";33;NA;8;"l'Antiga Esquerra de l'Eixample";2;"Eixample";8011;"BARCELONA";TRUE;NA;229414;20001;"Telèfons";"Tel.";"931536121";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4298022532835563;45821144424294488;4138749717424643;21603887186609544
99400533955;"Restaurant Sergi de Meià";NA;NA;2017-09-18 12:36:06;2022-01-21 10:44:07;NA;NA;175900;"C Laforja";83;NA;26;"Sant Gervasi - Galvany";5;"Sarrià-Sant Gervasi";8021;"BARCELONA";TRUE;NA;230775;20001;"Telèfons";"Tel.";"93 001 79 66";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;42850909464817136;4583080778730499;41396086708065352;21448092646151572
75990024823;"Bar Restaurant El Portalon";NA;NA;1996-09-17 00:00:00;2022-02-25 12:45:46;NA;NA;34002;"C Banys Nous";20;NA;2;"el Barri Gòtic";1;"Ciutat Vella";8002;"BARCELONA";TRUE;NA;136324;20001;"Telèfons";"Tel.";"933021187";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4309877118673008;458159351675707;4138290793214034;21746254972350024
75990127546;"Restaurant Cerveseria Alt Heidelberg";NA;NA;1996-09-18 00:00:00;2021-03-03 22:14:24;NA;NA;349309;"Rda Universitat";5;NA;7;"la Dreta de l'Eixample";2;"Eixample";8007;"BARCELONA";TRUE;NA;143568;20001;"Telèfons";"Tel.";"933181032";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4302040504059529;4581979414830249;4138631598797706;21652095425582788
75990078697;"Restaurant Da Paolo";NA;NA;1996-09-18 00:00:00;2021-07-21 13:17:53;NA;NA;187207;"Avinguda de Madrid";63;NA;20;"la Maternitat i Sant Ramon";4;"Les Corts";8028;"Barcelona";TRUE;NA;140831;20001;"Telèfons";"Tel.";"934904891";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;4269564491654174;45811019957074;4137812510546194;2126476794927424
99400328349;"Restaurant Luki";NA;NA;2013-10-18 12:06:10;2021-03-03 22:14:42;NA;NA;43309;"Pl Sortidor";3;NA;11;"el Poble-sec";3;"Sants-Montjuïc";8004;"BARCELONA";TRUE;NA;225674;20001;"Telèfons";"Tel.";"933293545";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;429941238276152;4580464597561403;4137264967032316;2162241628645141
92086020966;"Restaurant Neyras";NA;NA;1988-02-04 00:00:00;2021-03-03 22:15:40;NA;NA;177101;"Via Laietana";41;NA;2;"el Barri Gòtic";1;"Ciutat Vella";8003;"BARCELONA";TRUE;NA;166019;20001;"Telèfons";"Tel.";"933024647";TRUE;NA;60731068;"Restaurants";"Planol BCN >> Restaurants >> Restaurants >> Restaurants";651;6,5103007e+13;43105517213414240;4581970797088977;4138631176706603;21753892981311408
